reference,hypothesis
"Postsurgical X-ray. An X-ray of the left foot with a small osteochondroma at the lateral side of the distal phalanx of digit 5 green arrow, after surgical removal of an osteochondroma at the lateral side of digit 4.","Post surgical X-ray, an X ray of the left foot with a small osteochondroma at the lateral side of the distal phalanx of digit 5 green arrow after surgical removal of an osteochondroma at the lateral side of digit 4."
"Patient is an occasional smoker, indulging in 5-6 cigarettes per week, with a history of smoking for the past 3 years. As a driver, the patient spends long hours on the road, leading to a sedentary lifestyle.","Piction within a patient smoker, enlargent and five segments with this smoking for the past three years. As a driver, the patient stands low-houring to the second week."
Alsartan 50 Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Heart chart and fitting fabric to the medicine high blood pressure and heart feature. Lowering blood pressure tends to children with future heart fabric and free. This medicine is also effective in preserving kidney function in patient strip diabetes.
"""text"" ""Preemptive kidney transplant - Type    Preemptive kidney transplant A preemptive kidney transplant is when you receive a kidney transplant before your kidney function deteriorates to the point of needing dialysis to replace the normal filtering function of the kidneys.","X, pretty entertained kicking transform. Tack, pre-enter, chip in function. So the channel between the environments. You'll be saying all the replacement function of chicken."
Posterior-anterior x-ray of the chest. Note that the heart is shifted into the right chest. The right lung is hypoplastic. Also note the scimitar sign-a curvilinear opacity widening in its course to the inferior vena cava.,Posterior and into a extreme chest. Make the part is shifted into the right. The right flow is by the flat. Also you need the simultaneous sign. Occurly need the case of the high meeting is close to the infinite end.
Thpd 5mg Tablet is used with other medicines to treat Parkinsons disease. Its also used to treat severe movement side effects caused by certain drugs drug-induced movement disorder.Thpd,"Tintage findings and sapped with other medicines but in persistence. It's also used to keep secular wounded side effects caused by surgery drugs, drug in the room in disorder."
"Postoperative axial gadolinium-enhanced T1-weighted images a big cavity in the lower portion of right temporal lobe with surrounding edema, and several minor enhanced lesions in the counterpart of the left temporal lobe.",First operating that add three gathering middle entrance to the one thing to unit for depth temperature in the lower portion and flight temperature load with surrounding antenna and central three dreams in the counterpart of the left temptation.
Arident 5mg Tablet is an antipsychotic medicine. It is used in the treatment of schizophrenia a mental disorder that can result in hallucinations or delusions and also adversely affects a persons ability to think and behave and mania.,"Add again by energy tablet as an anti-psychorphic method, the dreams of treatment of skills of faith, on mental sort of satellites in time, eventually, and also advocate perfect supporting evolution to transition and the same."
"Zalat 2.5mg Tablet is a type of diuretic water pill medicine. This medicine reduces excess fluid levels in the body and is used to treat edema fluid overload associated with heart, liver, kidney, or lung disease.","The diary from five changes down with the chat thing dialogue, water frames. This legacy is exhibited with leverage and deployment and it's taking through the sense of different parts, levels, chasing all the time."
"Coronary CT angiogram showing the right R, left L and non-coronary N cusps. The right coronary cusp bares the ostia of the right coronary artery as well as the left coronary artery. The left atrium LA is also visualized. ","Coronary C and showing the right arm, left line, and non-coronial influx. The right coronary thrust plays the oscillator of the right coronary arm as well with the left coronary arm. The left item is also the case."
"The patient has a history of steroid-induced skin rashes, thyroxine-induced hypersensitivity, and recurrent skin allergies since childhood. The skin allergies are known to cause severe itching and swelling upon exposure to certain triggers.","Punishing five fixed skills to join energies, killers, pile of energies, fight for five different, and recommend skin analysis."
"The patient has a known history of gestronol allergy presenting with rash and respiratory distress, gallamine allergy with muscle weakness, steroid-induced hyperglycemia, and sulphaurea allergy causing gastrointestinal symptoms. Additionally, a drug allergy since 2015 has been reported with unpredictable reactions.","The patient has a known history of gestronol allergy, presenting with rash and respiratory distress, galamine allergy with muscle weakness, steroid-induced hyperglycemia, and sulfa urea allergy, causing gastrointestinal symptoms. Additionally, a drug allergy since 2015 has been reported with unpredictable reactions."
Levemex OD 500mg Tablet is an anti-epileptic medicine used to treat seizures fits in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.,LizzyMix OD500 mg tablet is an anti-epileptic medicine used to treat seizures fit in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.
"Loobid 200 mg/500 mg Tablet is a combination of two antibiotics that effectively kills the microorganisms. It is used to treat gynecological infections, lung infections, urinary infections, and gastrointestinal infections such as acute diarrhea or dysentery.","Lubid 200 mg bar 500 mg tablet is a combination of two antibiotics that effectively kills the microorganisms. It is used to treat gynecological infections, lung infections, urinary infections, and gastro-intestinal infections such as acute diarrhea or gysentery."
"Postoperative imaging studies using contrast-enhanced CT at A postoperative day 1 and B 5months after operation. A Arrowhead and arrow indicate anterior and posterior sectorial branch of the right hepatic artery, respectively.","Postoperative imaging studies using contrast finance C D at the post-operative day 1 and D 5 months after operation, a arrowhead and arrow indicate anterior and posterior septorial branch of the right ethophatic artery respectively."
"Levi M 5 mg/10 mg Tablet is a combination medicine used in the treatment of allergic symptoms such as runny nose, stuffy nose, sneezing, itching, swelling, watery eyes and congestion or stuffiness.","Levi mg bar ten mg tablet is a combination medicine used in the treatment of allergic symptoms such as raminose, cuffinose, sneezing, itching, swelling, watery eyes, and congestion or stuffiness."
"The patient has a history of statin-induced myopathy since 2020, a known allergy to carbamazepine presenting with rash and respiratory distress, and a general drug allergy with a history of hives and anaphylaxis.","The patient has a history of statin induced myopathy since twenty twenty, a known allergy to carbonozeptin presenting with rash and respiratory distress, and the general drug allergies with the history of hygiene and anaphylaxis."
"Lipikind CV 10mg/75mg Capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Lipikine Cb bar 75 Mg capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the bad cholesterol, LDL, and fritlycerides fax levels. Moreover, it also decreases the formation of blood flots."
"Apart from dyspepsia on symptomatic treatment, he did not have any significant comorbidities. He worked as a chef on ships and was recently admitted overseas with an episode of sun stroke for which he was hospitalised for a week.","Apart from dyspepsia and symptomatic treatment, he did not have any significant comorbidities. He worked as a chef on ships and was recently admitted overseas with an episode of sunstroke for which he was hospitalized for a week."
"Dolofresh MR 100mg/325mg/250mg Tablet is a combination medicine which helps in relieving muscular pain. It works by blocking the release of certain chemical messengers that cause pain, inflammation, and fever.","Rolofesch MR 100 Mg, var D25 Mg, Bar 250 Mg tablet is a combination medicine which helps in relieving muscular pain. It works by blocking the release of cytane chemical messengers that cause pain, inflammation, and fever."
"Valcivir 1000 Tablet is an antiviral medicine used in the treatment of herpes labialis, genital herpes infection and herpes zoster infections. It prevents the multiplication of virus in human cells and clears up the infection.","Wild fever thousand tablet is an antiviral medicine used in treatment of herpic labianis, genital herpes infection, and herpes rastre infection. It prevents the multiplication of virus in human cells and clears up the infection."
"The patient has a known chronic allergy to dust, with a history of drug allergies since 2015 presenting with rashes and respiratory distress. Additionally, the patient has experienced adverse reactions to certain medications, requiring discontinuation of the offending prescriptions.","The patient has a known chronic allergy to dust with the history of drug allergies since 2015, presenting with rashes and respiratory distress. Additionally, the patient has experienced adverse reactions to certain medications requiring discontinuation of the offending prescriptions."
"Rosloy Asp 20mg/150mg Tablet is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Alfloy ASP20 N3 by 150 Mg tablet is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the bad cholesterol, LDL, and triglycerides at levels. Moreover, it also decreases the formation of blood clots."
Emotrip 25 mg/10 mg Tablet is a combination of two medicines. It is used in the treatment of depression associated with anxiety. It helps in regulating mood and to reduce anxiety. Emotrip 25,MO3D 25 MG by 10MT tablet is a combination of two medicines. It is used in the treatment of depression associated with anxiety. It helps in the designing mode and to reduce anxiety. MOTRIP25
"Cholestyramine Resin is a bile acid sequestrant, prescribed for high cholesterol. This medication reduces cholesterol level in the blood. When should Cholestyramine Resin not to be taken Contraindicated in patients with intestinal obstruction and hypersensitivity.",Cholesteramid resin is a five largin sequestion prescribed for high cholesterol. This medication reduces cholesterol level in the blood. When should polesteramidresin not to be taken? Contraindicated in patients with intestinal obstruction and hypersensitivity.
"Frontal view chest Xray prior to the second bronchoscopy. This image shows significant left lung involvement, but of note are left upper lobe opacification and streaky perihilar opacities","Frontal view chef extrai prior to the second bronchoscopy. This image shows significant left lung involvement, but of node are left upper lobe opacification and strictly previous obesity."
Radiograph on day of admission. Radiograph showing dense consolidation of the right lung obscuring the cardiothymic silhouette and tracheal deviation towards the right. Bilateral consolidation with associated air bronchograms.,"Radiograph or way of admission. Radiograph through intense consolidation of the right lung, obscuring the cardiothermic, chilohic and brachial deviation towards the right, bilateral consolidation with associated air thrown programs."
Noncontrast head computed tomography demonstrates heterogeneous mass in the right masticator space arrow. Note the locules of air just lateral to the zygomatic arch double arrow.,Non-contrast head computex tomography demonstrates heterogeneous marks in the right masticated phase arrow. Note the lockules of phase just later to the xyphomatic double arrow.
"Cefakind 500 Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs e.g. pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints.","Capatine 500 tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, example pneumonia, fear, throat, nasal sinus, urinaritract, skin, soft tissues, bone, and joints."
Zofix CV 200mg/125mg Tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.,Trophy C V two hundred MC bar one hundred M C tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.
"Duloxee 30 Tablet is a prescription medicine used in the treatment of depression, anxiety disorder, diabetic nerve pain, fibromyalgia a condition in which there are generalized pain and tenderness in the body, neuropathic pain and stress urinary incontinence.","Tuloc thirty tablet is a prescription medicine used in the treatment of depression, anxiety disorder, diabetic nerve pain, fibromyalgia or the condition in which there are generalized pain and tenderness in the body, neuropathic pain, and stress urinary incontinence."
"Avrax 25mg Tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling, and rashes in conditions such as eczema, dermatitis and psoriasis.","Abrax 25 mg tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling and rashes in conditions such as eczema, dermatitis and psoriasis."
"Rapo-D 30mg/20mg Tablet is a combination medicine used to treat gastroesophageal reflux disease Acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation.","Rapo D 30 mg or 20 mg tablet is a combination medicine used to treat gastroesothesial reflux disease, acid reflux, and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain or irritation."
The space between acromioclavicular joint is identical on both sides in the anterior-posterior view obtained with the both clavicles of the patient bearing weight. This finding suggests intact acromioclavicular ligament.,The space between acromioclavicular joint is identical in both sides in the anterior-posterior view obtained with the fourth clavicle of the patient bearing weight. This finding suggests impact acromioclavicular ligament.
Glamor M 1mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,"Glamor M1 mg or 500 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitis, in utters. It helps control blood sugar levels in people with diabetes."
"Cholesterol Total/Cholesterol HDL, the value is 4.1 ratio
LDL/HDL Ratio, the value is 1.73 ratio
Thyroxine Total TT4, the value is 5.98 ug/dL
",Cholesterol total to cholesterol HDL the value is 4.1 ratio. LDL HDL ratio the value is 1.73 ratio. Thyroxin total TT4 the value is 5.98 Ug per defileter.
"Torcob 90mg Tablet is a pain relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively alleviates pain, redness and swelling.","Torfhof 90MB tablet is a pain-relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively elevates pain, redness, and swelling."
"Itr 200mg Capsule belongs to a group of medicines called antifungals. It works by stopping the growth of fungus and is used to treat infections of the mouth, throat, vagina and other parts of the body including fingernails and toenails.","ITR200 MG capsule belongs to a group of medicines for antifungals. It works by stopping the growth of fungus and is used to treat infections of the mouth, throat, vagina, and other parts of the body, including fingernails and thaw nails."
"Rabimond D 10mg/20mg Capsule is a combination medicine used to treat gastroesophageal reflux disease Acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation.","Rapimon D N Mc bar 20 Mg capsule is a combination medicine used to treat gastroesophysical reflux disease, acid reflux, and septic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation."
Sildura 8 Capsule is a combination of two medicines which work in different ways to treat men with an enlarged prostate gland. It helps to relieve symptoms such as difficulty urinating or needing to go to the toilet more often.,"Fildura aid capsule is a combination of two medicines which work in different ways to treat men with an enlarged prostate gland. It helps to relieve symptoms such as difficulty, urinating, or needing to go to the toilet more often."
The patient's medical history included coronary artery disease and hyperlipidemia. Further history revealed he had received 2 stents in the past and undergone multiple heart catheterizations up to seven approximately seven years prior at an outside facility.,The patient's medical history included coronary artery disease and hypherlipidemia. Further history revealed he had received two stents in the past and undergone multiple heart catheterizations up to seven approximately seven years prior at an outside facility.
"This patient presented with 45 days of an irritating dry cough and right chest pain without other abnormal findings such as fever, wheezing, hemoptysis, or superior vena cava syndrome.","This patient presented with forty-five days of an irritating dry cough and right chest pain without other abnormal findings such as fever, lreving, hemoptysis, or superior vena cava syndrome."
Nervsenz 75mg/10mg Tablet is a combination medicine used for the treatment of neuropathic pain. This medicine decreases the pain by stopping the movement of pain signals to the brain.,Nerve Sense 75 Mg or ten Mg tablet is a combination medicine used for the treatment of neuropathic pain. This medicine decreases the pain by stopping the movement of pain signals to the brain.
Imalek 400mg Tablet belongs to the class of medicines known as tyrosine kinase inhibitors. It is used in the treatment of blood cancer chronic myeloid leukaemia and Acute lymphocytic leukemia and gastrointestinal stromal tumor.,"MLX 400 mg starflex belongs to the class of medicines known as tyrosin kinase inhibitors. It is used in the treatment of blood cancer, chronic myeloid leukemia, and acute lymphocytic leukemia and gastrointestinal stromal tumor."
"Ceftra 500mg Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs e.g. pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints.","Zephra 500 Mg tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, for example, pneumonia, ear, throat, neural sinus, urinary tract, skin, optition, bones, and joints."
"Silosam 8 Tablet is an alpha adrenergic antagonist that is used in the treatment of benign prostatic hyperplasia. It helps to relieve symptoms like difficulty in passing urine. However, it does not decrease the size of the prostate.","Cyllosam 8 tablets is an alpha-agonergic antagonist that is used in treatment of benign prosthetic psychoplasia. It helps to relieve symptoms like deficit in fasting urine, however, it does not decrease the size of the prostation."
"CT image during lung biopsy with guiding needle combined with hemostatic valve as described under intubation anaesthesia at the explicit request of the patient, with venous port system visible in the edge region.",T T image during lung biopsy with guiding EV combined with hemostatic valve as described under intubation anesthesia at the explicit request of the patient with venous fourth system visible in the edge region.
"PLT, the value is 422.0 10*3/mm3
NEUTROPHIL, the value is 56.5 %
PROGESTERONE, the value is 0.2 ng/mL
",TLT the value is 422.0 10 into 3 by mm cube. Neutrophil the value is 56.5%. Registron the value is 0.2 nanogram per milliliter.
"Zycel 200 Capsule is a pain relieving medicine. It alleviates pain, redness, and swelling in conditions such as osteoarthritis, rheumatoid arthritis, and pain during menstruation. Zycel 200 Capsule can be taken with or without food.","RiceL200 capsule is a pain-relieving medicine. It alleviates pain, redness, swelling, and conditions such as osteoarthritis, rheumatoid arthritis, and pain during menstruation. RISL 200 capsule can be taken with or without it."
"Iloperidone is an atypical antipsychotic, prescribed for schizophrenia. When should Iloperidone not to be taken Hypersensitivity. What is the dosage of Iloperidone PO- The recommended starting dose is 1 mg twice daily.","Iloperidone is an atypical antifacket helped for kids of premium. When should iloperidone not be taken, hypersensitivity. What is the dose of iloperidone PO? The recommended starting dose is 1 Ng twice daily."
"She had been diagnosed with breast cancer two months earlier and had undergone partial mastectomy with sentinel lymph node biopsy. After surgery, adjuvant chemotherapy of three cycles was administered. She had recently developed intermittent abdominal pain.","She has been diagnosed with breast cancer two months earlier and had undergone partial mastectomy with sentinel lymph node biopsy. After surgery, adjuvant chemotherapy of three cycles was administered. He had recently developed intermittent abdominal pain."
"Levosiz 10 Tablet belongs to a group of medicines called antihistamines. It is used to treat various allergic conditions such as hay fever, conjunctivitis, some skin reactions such as eczema, hives, and reactions to bites and stings.","Lebercy 10 tablet belongs to a group of medicinal for antihistaminum. It is used to treat various allergic conditions such as hay fever, concentratis, hum skin reactions such as eczema, eyes, and reactions to bites and stings."
"She experienced sudden onset severe, sharp, localized pain in the left lower quadrant which gradually spread to become diffuse lower abdominal pain. She reported vaginal bleeding consistent with the time of her normal menses, though heavier than usual.","She experienced sudden onset, severe, sharp localized pain in the left lower quadrant, which gradually spread to sypondicules over abroad pain. She reported vaginal bleeding consistent with the time of her normal menses, grow heavier than usual."
"SERUM BILIRUBIN TOTAL, the value is 0.46 mg/dL
HDL Cholesterol Direct, the value is 43.0 mg/dL
Urine Creatinine, the value is 160.63 mg/dL
","Theorem bilirubin total, the value is 0.46 mg per DN. HDL cholesterol direct the value is 43.0 mg per DN. Urin therinum the value is 160.60 mg per DN."
Entehep 1 Tablet is used in the treatment of HIV infection and chronic hepatitis B virus HBV infection. It prevents the multiplication of virus in human cells. This stops the virus from producing new viruses and clears up your infection.,"NHEP 1 tablet is used in treatment of HIV infection and chronic hepatitis B virus HBV infection. It prevents the multiplication of virus in human cells, it stops the virus from producing new viruses and clears up infection."
Cita S Forte 0.5mg/10mg Tablet is a prescription medicine used to treat anxiety disorder. It is the combination medicine that calms the brain by decreasing the abnormal and excessive activity of the nerve cells.,"TITA S4 0.5 mg per 10 mg tablet is a prescription medicine used to treat anxiety disorder. It is a combination of medicine that helps harm the brain, decreasing the abnormal and excessive activities of the nerve cycle."
Glamor M 2mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,"Glamour and we do Mg 500 Mg tablet belongs to a category of medicine known as anti diabetic drugs. It is a combination of two medicines used to treat typo diabetes, melodies, and others. It helps control blood sugar levels in people with diabetes."
"S. paratyphi AH, value is not available
WBC MORPHOLOGY, the value is 144000.0 10*3/mm3
LH, the value is 15.23 mIU/mL
","S paratyphi AH value is not available. WBC morphology the value is uh 1 lakh 44,00010 to the power 3 m per millimeter cube. LH the value is 15.23 ml mU per milliliter."
"Patient has been retired for the past 5 years, enjoying a more relaxed lifestyle. However, the patient is a smoker, averaging 20 cigarettes per day, with a 15-year history of smoking, which can lead to various respiratory and cardiovascular complications.","Patient has been retired for the past five years, enjoying a more relaxed lifestyle. However, the patient is a smoker averaging 20 cigarettes per day with a 15-year history of smoking, which can lead to various respiratory and cardiovascular complications."
"Patient has a long-standing history of chronic cannabis use, with daily consumption for the past 15 years, leading to potential respiratory issues and cognitive impairment. Regularly engages in extensive travel, often involving physical exertion and increased metabolic demands.","Patient has a long-standing history of chronic cannabis fused with any consumption for the past fifteen years, leading to potential respiratory issues and cognitive impairment. Regularly engages in extensive travel, often involving clinical exercise and increased metabolic demand."
"Adefovir Dipivoxil is an antiviral agent prescribed to treat hepatitis B, a chronic viral infection of the liver in patients 12 years and above. Adefovir works by preventing the virus from spreading and infecting new liver cells.","Uh adepovir dipivoxyl is an antiviral agent prescribed to treat hepatitis B, a chronic viral infection of the liver in patients twelve years and above. Adefovir works by uh preventing the virus from spreading and infecting new liver cells."
"Verozin 15mg/20mg Tablet is a combination medicine used in the treatment of vertigo. It prevents nausea, vomiting, and other symptoms of vertigo. Verozin 15mg/20mg Tablet is taken without food in a dose and duration as advised by the doctor.","Verozin 15 Mg20 Mg tablet is a combination of medicine used in the treatment of vortico. It prevents nausea, vomiting, and other symptoms of vortico. Verosin 15 Mg20 Mg tablet is taken without food in a dose and duration advised by the doctor."
"Short T1 inverse recovery STIR showing enlargement of the muscle with diffuse heterogeneous increase in signal intensity, with no drop of signal on fat-saturated image and normal signal intensity of the bone.",Chart C1 inverse recovery STIR showing enlargement of the muscle with diffuse heterogeneous increase in signal intensity with no drop of signal on fat-saturated image and normal signal intensity of the bore.
"The patient has a history of statin-induced myopathy, steroid-induced hyperglycemia, and metformin intolerance. Additionally, the patient is known to be allergic to penicillin since childhood, presenting with anaphylaxis and respiratory distress upon exposure.","The patient has history of patent-induced myopathy, theroid-induced hyperglycemia, and metformin intolerance. Additionally, the patient is known to be allergic to penicillin since childhood, presenting with anaphylaxis and respiratory distress upon exposure."
"Teno 50mg Tablet belongs to a group of medicines called beta-blockers. It is used to treat high blood pressure hypertension, angina heart-related chest pain, irregular heart rhythms arrhythmia.","10O50 Mg tablet from four groups of medicine called beta blockers. It is used to treat high blood pressure, hypertension, angina heart-related chest, pain, irregular heart rhythms, arrhythmia."
"She had a prior ultrasound of her pelvis which demonstrated a 17 cm large irregular solid vascularized mass in her right ovary. Her comorbidities included obesity body mass index of 33, asthma, and she had previously undergone a laparoscopic cholecystectomy.",She had a prior ultrasound of her fellow with flemon faces and 17 cm large irregular solid vasillarized lungs in her right fobe. Her comorbidity included probacity with a body mass inverse of 33 health marks and she had previously undergone clapheroscopic folifection.
"Zitadrox 25 Tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling, and rashes in conditions such as eczema, dermatitis and psoriasis.","The metagram 25 fabric is used to treat phonositis and helps to get relaxed before the doctor surgery. It is also used to treat sensory history and allergy like stitching, swelling, and ration, conditions such as eczema, dermatitis, and psoriasis."
"Tacrocord 1mg Capsule is used along with other medicines to prevent your body from rejecting a new organ e.g., liver, kidney, or heart after transplant. This medication belongs to a class of drugs known as immunosuppressants.","Factor memory taxing is used along with other membranes to prevent your body from rejecting a new organ, for example, liver, kidney or heart, after transflex. This medication belongs to a classic drug, clonal cumulative processing."
"Metrogyl 400 Tablet is an antibiotic medicine that helps your body fight infections caused by bacteria and parasites. It is used to treat infections of the liver, stomach, intestines, vagina, brain, heart, lungs, bones and skin.","Methyline 400 family is an isolated pencil that helps your body infections caused by bacteria and parasites. It can use to treat infections of the liver, femin, nitrocy, vagina, brain, heart, lungs, bone, and skin."
Lacoptal 100mg Tablet is a prescription medicine used to control and prevent epilepsy seizures. It controls seizures or fits by decreasing the abnormal and excessive activity of the nerve cells in the brain.,Lacoptal is a prescription medicine used to control and prevent epilepsy seizures. It controls seizures or fits by decreasing the abnormal and excessive activity of the nerve cells in the brain.
"Patient has been on a milk-based diet for the past 5 years, providing essential nutrients and calcium for bone health. Diet also includes a significant amount of junk food, leading to concerns over weight gain and potential cardiovascular issues.","Patient has been on a milk-based diet for the past five years, providing essential nutrients and calcium for bone health. Diet also includes a significant amount of junk food, leading to concerns over weight gain and potential cardiovascular issues."
"The patient has a known history of amlodipine-induced edema, steroid-induced hyperglycemia, and intolerance to metformin. Additionally, the patient has a long-standing dander allergy with recurrent respiratory symptoms. The patient also reports a previous adverse reaction to an unspecified medication.","The patient has a known history of amylodipin-induced edema, steroid-induced hyperglycemia, and intolerance to metfallin. Additionally, the patient has a long-standing dander allergy with recurrent respiratory symptoms. The patient also reports a previous adverse reaction to an unspecified medication."
"Paraband 650mg Tablet is a medicine used to relieve pain and to reduce fever. It is used to treat many conditions such as headache, body ache, toothache and common cold.","Paraband 650 Mg tablet is a medicine used to relieve pain and to reduce fever. It is used to treat many conditions such as headache, body ache, toothache, and a common cold."
Magnetic resonance imaging of mammosomatotroph tumor. The sella turcica is enlarged and contains a tumor that compresses the normal gland upwards and to the left; the tumor infiltrates laterally to invade the right cavernous sinus white arrow.,Magnetic resonance imaging of mammosomatotroc tumor. The cella tersica is enlarged and contains a tumor that compresses the normal gland upwards and to the left. The tumor infiltrates laterally to invade the right cavernous sinus white arrow.
"The patient has a known skin allergy since childhood, dust allergy for several years, and a recent onset xylometazoline allergy presenting with nasal congestion. Additionally, the patient has a history of statin-induced myopathy and thyroxine-induced hyperthyroidism.","The patient has a known skin allergy since childhood, dust allergy for several years, and a recent onset xylometazolin allergy presenting with nasal congestion. Additionally, the patient has a history of statin induced myopathy and thyroxin-induced hyperthyrogasm."
"4 LDL- Cholesterol, the value is 158.12 mg/dL
A G Ratio Calculated, the value is 1.4 ratio
Free T4, Serum, the value is 20.7 pmol/L
","4 LDL cholesterol, the value is 158.12 mg per deciliter. A G ratio calculated, the value is 1.4 ratio. 3T4 serum, the value is 20.7 picomolar per litre."
Telnyle 40mg Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Telnyl 40mg tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
Rimthree Fdc 150 mg/75 mg/275 mg Tablet is a combination medicine used in the treatment of tuberculosis. It prevents the growth of the microorganisms that cause the infection.,RIM-3 FDC 150 Mg 75 Mg 275 Mg tablet is a combination medicine used in the treatment of tuberculosis. It prevents the growth of the microorganisms that cause the infection.
"Absolute Basophil, the value is 0.03 10*3/mm3
Total Triglycerides, the value is 217.0 mg/dL
Thyroxine, Total T4, the value is 7.39 ug/dL
","Absolute basophil, the value is 0.0310 into 3 per millimeter cube. Total triglycerides, the value is 217.0 mg per deciliter. Tyroxin, total T4, the value is 7.39 microgram per deciliter."
Telsartan 20 Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Telsatan 20 tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
Rifigon 550mg Tablet is an antibiotic. It is used to treat infectious diarrhea and irritable bowel syndrome with diarrhea IBS-D in adults and children. Rifigon 550mg Tablet can be used alone or in combination with other medicines.,Difigol 550 MG fabric is an antibiotic which is used to treat infectional barrier and irritable bowel syndrome with diarrhea IgSC from adults and children. Diffigol 550 Mg tablets from Dreams alone or in combination with other medicine.
"Patient is retired, with ample time to focus on maintaining a healthy lifestyle. However, the diet consists of frequent consumption of junk food, leading to concerns over increased risk of obesity, high blood pressure, and other metabolic disorders.","Patient is retired with ample time to focus on maintaining healthy lifestyle. However, the diet consists of frequent consumption of channel food, leading to concern over intuitives of obesity, high blood pressure, and other metabolic disorders."
CT with angiogram of abdomen and pelvis axial view. The white arrow points at a fluid level within the previously described mass represents active bleeding into a hematoma. The contrast enhancement of the fluid level suggests this is an active bleed.,T T with the angiogram of abdomen and pelvis have given you. The white arrows point at the fluid level within the previously such side mask. The presents active bleeding into a hematoma. The contract enhancement of the fluid level suggests this is an active bleed.
His previous history included hypertension and subcortical intracerebral hemorrhage that was conservatively followed up without surgery. Chest X-ray demonstrated an enlarged mediastinum without loss of cardiac and diaphragmatic outlines .,The previous history included hypertension and subcortical intracerebral hemorrhage that was conservatively followed up with surgery. Chest X-ray demonstrated an enlarged mediastin without loss of cardiac and diaphragmatic decline.
This ultrasound showed right adrenal lesion of 9 cm of diameter. An Abdominal MRI was then done and revealed a soft tissue necrotic encapsulated mass of 10  9 cm of right adrenal gland origin.,This ultrasound showed a right adrenal lesion of 9 cm of diameter. An abdominal MRI was then done and revealed a soft tissue necrotic encapsulated mass of 10 into 9 cm of right adrenal gland origin.
"The patient has a history of statin-induced myopathy, stopped prescription medication, and a known allergy to penicillin since childhood. Additionally, the patient experiences metformin intolerance and a dust allergy with recurrent respiratory symptoms.","The feature for the history of pattern-induced myopathy for prescription medication from a known allergy to cannot seizage. Additionally, the patient experiences lacformal intolerance and adults allergy with recurrent respiratory symptoms."
