reference,hypothesis
Axial fused positron emission tomography/CT image shows right axillary hypermetabolic adenopathy as well as marked skin thickening associated with hypermetabolic activity at the opposing skin folds of the right axillary region.,axial piece was a strong emission to mark or sitting in your shoes right axial hypometabolic accumulation as well as marked skin thickening associated with hypometabolic activity of the opposing skin folds of the right axial region.
The patient struck his head on an open cabinet door but did not seek immediate medical care as he did not have additional symptoms. He also avoided going to a physicians office as the pandemic was on the rise.,The physician stopped his head and then opened cabinet door but did not seek immediate medical care as he did not have additional symptoms. He also avoided going to the physician's office as the pandemic was on the rise.
Linotril 0.5mg Tablet is a prescription medicine used to treat epilepsy seizures and anxiety disorder. It helps to decrease the abnormal and excessive activity of the nerve cells and calms the brain.,Linotril 0.5 milligram tablet is a prescription medicine used to treat epilepsy seizures and anxiety disorder. It helps to decrease the abnormal and excessive activity of the nerve cells and calms the brain.
"Fexita 120mg Tablet is an anti-allergy medicine used in the treatment of allergic symptoms such as runny nose, congestion or stuffiness, sneezing, itching, swelling, and watery eyes. It also helps treat skin allergies with itching, redness or swelling.","Fexita 120 milligram tablet is an anti allergy medicine used in the treatment of allergic symptoms such as runny nose, congestion or stuffiness, sneezing, itching, swelling and watery eyes. It also helps treat skin allergies with itching, redness or swelling."
"Carbonyl Iron is a dietary supplement, prescribed for iron deficiencies and iron deficiency anemia. Carbonyl helps in oxygen transportation in the body. When should Carbonyl Iron not to be taken Hypersensitivity. What is the dosage of Carbonyl Iron",carbonyl iron is an iron supplement prescribed for iron deficiency anemia. Carbonyl helps in oxygen transportation in the body. When should carbonyl iron not be taken? Hypersensitivity. What is the dosage of carbonyl iron?
"Apgar scores were 7, 7, and 9 at 1, 5, and 10 minutes, respectively, with birth weight of 2.9 kg. Physical examination did not reveal any facial dysmorphism.","Apgar scores were seven, seven, and nine at one, five, and ten minutes respectively with birth weight of 2.9 kg. Physical examination did not reveal any facial dysmorphism."
Statel 40mg Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Statel 40 mg tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
S-Amlosafe 2.5 Tablet is a medicine used to treat high blood pressure hypertension and to prevent angina heart-related chest pain. It is a calcium channel blocker which helps to lower blood pressure and reduce the workload of the heart.,"S amlo safe 2.5 tablet is a medicine used to treat high blood pressure, hypertension and to prevent angina related chest pain. It is a calcium channel blocker which helps to lower blood pressure and reduce the workload of the heart."
"Cepazine 500mg Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs e.g. pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints.","Cepazine 500 mg tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, example pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones and joints."
"Taloprex 10 Tablet is widely prescribed to treat depression and other mental health conditions like anxiety, panic disorder, and obsessive-compulsive disorder. It is a type of antidepressant known as a selective serotonin reuptake inhibitor SSRI.","Taloprex 10 tablet is widely prescribed to treat depression and other mental health conditions like anxiety, panic disorder, and obsessive compulsive disorder. It is a type of antidepressant known as a selective serotonin reuptake inhibitor, SSRI."
"Vistadrox 500mg Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the throat, ears, urinary tract, skin, and soft tissues.","Wistar Drox 500 mg tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the throat, ears, urinary tract, skin, and soft tissues."
"Patient has recently stopped consuming alcohol, which is a positive step towards improving overall health and liver function. Currently, the patient is on a milk-based diet, providing essential nutrients and promoting healthy digestion.","Patient has recently stopped consuming alcohol, which is a positive step towards improving overall health and liver function. Currently, the patient is on a milk based diet, providing essential nutrients and promoting healthy digestion."
Calcific tendinopathy of the pectoralis major. Pectoralis major calcific tendinopathy can be seen along the anterior cortex of the proximal humerus diaphysis on lateral humerus or internal rotation AP shoulder radiographs arrow.,Calcific tendinopathy of the pectoralis major. Pectoralis major calcific tendinopathy can be seen along the anterior cortex of the proximal humerus diaphysis on lateral humerus or internal rotation AP shoulder radiograph arrow.
The patient was given an oral steroid course and azithromycin for presumed pharyngitis. Over the next four days she developed progressive neck swelling prompting her presentation to the emergency department.,"The patient was given an oral steroid course and azithromycin for presumed pharyngitis. Over the next four days, she developed progressive neck swelling, prompting her presentation to the emergency department."
"Fluvoxamine is an antidepressant, prescribed for psychiatric disorders such as obsessive-compulsive disorder, social phobia and depression. Fluvoxamine inhibits the uptake of serotonin a neurotransmitter by nerve cells. When should Fluvoxamine not to be taken","Fluvoxamine is an antidepressant prescribed for psychiatric disorders such as obsessive compulsive disorder, social phobia and depression. Fluvoxamine inhibits the uptake of serotonin, a neurotransmitter by nerve cells. When should fluvoxamine not be taken?"
"Rabegard DSR 30 mg/20 mg Capsule is a combination medicine used to treat gastroesophageal reflux disease Acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation.","Revigard DSR 30 mg or 20 mg capsule is a combination medicine used to treat gastroesophageal reflux disease, acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain or irritation."
"Carvil 12.5 Tablet is a medicine used to treat high blood pressure, heart related chest pain angina and heart failure. It works by relaxing the blood vessels, so blood can flow more easily to the heart.","Carvil 12.5 tablet is a medicine used to treat high blood pressure, heart related chest pain, angina and heart failure. It works by relaxing the blood vessels so blood can flow more easily to the heart."
"Postsurgical X-ray. An X-ray of the left foot with a small osteochondroma at the lateral side of the distal phalanx of digit 5 green arrow, after surgical removal of an osteochondroma at the lateral side of digit 4.","Post surgical X-ray. An X-ray of the left foot with a small osteochondroma at the lateral side of the distal phalanx of digit five, green arrow, after surgical removal of an osteochondroma at the lateral side of digit four."
"Patient is an occasional smoker, indulging in 5-6 cigarettes per week, with a history of smoking for the past 3 years. As a driver, the patient spends long hours on the road, leading to a sedentary lifestyle.","Pigeon, a 50-year-old smoker, indulgent in five cigarettes per week, with a history of smoking for the past 30 years. As a driver, Pigeon spends long hours on the road, leading to a sedentary lifestyle."
Alsartan 50 Tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.,Valsartan HCTZ tablet is a medicine used to treat high blood pressure and heart failure. Lowering blood pressure helps to prevent future heart attack and stroke. This medicine is also effective in preserving kidney function in patients with diabetes.
"""text"" ""Preemptive kidney transplant - Type    Preemptive kidney transplant A preemptive kidney transplant is when you receive a kidney transplant before your kidney function deteriorates to the point of needing dialysis to replace the normal filtering function of the kidneys.",That's pre-enter kidney transplant. That's pre-enter kidney transplant. A pre-enter kidney transplant is where you receive a kidney transplant before your kidney function has decreased to the point of needing dialysis to replace the normal creating function of the kidneys.
Posterior-anterior x-ray of the chest. Note that the heart is shifted into the right chest. The right lung is hypoplastic. Also note the scimitar sign-a curvilinear opacity widening in its course to the inferior vena cava.,Posterior and inferior aspects of the chest. Note that the heart is shifted into the right chest. The right lung is slightly collapsed. Also note the similar side. A curvilinear opacification is coursing to the inferior aspect.
Thpd 5mg Tablet is used with other medicines to treat Parkinsons disease. Its also used to treat severe movement side effects caused by certain drugs drug-induced movement disorder.Thpd,"It's used to treat Parkinson's disease and to treat adverse reactions to medicines used to treat psychosis. It's also used to treat several movement side effects caused by certain drugs, drug induced movement disorder, in French people."
"Postoperative axial gadolinium-enhanced T1-weighted images a big cavity in the lower portion of right temporal lobe with surrounding edema, and several minor enhanced lesions in the counterpart of the left temporal lobe.",post offering that I see gadolinium enhanced T1 weighted images of this cavity in the lower portion of right temporal lobe with surrounding edema and several minor enhanced lesions in the counterpart of the left temporal lobe.
Arident 5mg Tablet is an antipsychotic medicine. It is used in the treatment of schizophrenia a mental disorder that can result in hallucinations or delusions and also adversely affects a persons ability to think and behave and mania.,"Aripiprazole 5 mg tablet is an antipsychotic medicine. It is used in the treatment of schizophrenia, a mental disorder that can result in hallucinations or delusions, and also adversely affects a person's ability to think and behave. And."
"Zalat 2.5mg Tablet is a type of diuretic water pill medicine. This medicine reduces excess fluid levels in the body and is used to treat edema fluid overload associated with heart, liver, kidney, or lung disease.","Valid 2.5 mg tablet is a type of diuretic water pill medicine. This medicine reduces excess fluid levels in the body and is used to treat edema fluid overload associated with heart, liver, kidney or lung disease."
"Coronary CT angiogram showing the right R, left L and non-coronary N cusps. The right coronary cusp bares the ostia of the right coronary artery as well as the left coronary artery. The left atrium LA is also visualized. ","coronary CT angiogram showing the right heart, left heart, and not coronary and cusps. The right coronary cusp, that's the ostia of the right coronary artery, as well as the left coronary artery. The left main stream artery is also visible."
"The patient has a history of steroid-induced skin rashes, thyroxine-induced hypersensitivity, and recurrent skin allergies since childhood. The skin allergies are known to cause severe itching and swelling upon exposure to certain triggers.","Finishing has a history of severe allergies, skin patches, thyroid abnormalities, hypersensitivity, and recurrent skin allergies since childhood. The skin allergies are usually caused by irritation, redness, and swelling upon exposure to certain triggers."
"The patient has a known history of gestronol allergy presenting with rash and respiratory distress, gallamine allergy with muscle weakness, steroid-induced hyperglycemia, and sulphaurea allergy causing gastrointestinal symptoms. Additionally, a drug allergy since 2015 has been reported with unpredictable reactions.","The patient has a known history of gestronal allergy, presenting with rash and respiratory distress, galamine allergy with muscle weakness, steroid induced hyperglycemia and sulfur urea allergy causing gastrointestinal symptoms. Additionally, a drug allergy since 2015 has been reported with unpredictable reactions."
Levemex OD 500mg Tablet is an anti-epileptic medicine used to treat seizures fits in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.,Levimax OD 500 mg tablet is an anti epileptic medicine used to treat seizures fits in epilepsy. It can be used alone or along with other medicines. It helps to prevent seizures for as long as you continue to take it.
"Loobid 200 mg/500 mg Tablet is a combination of two antibiotics that effectively kills the microorganisms. It is used to treat gynecological infections, lung infections, urinary infections, and gastrointestinal infections such as acute diarrhea or dysentery.","Lupit 200 mg bar 500 mg tablet is a combination of two antibiotics that effectively kills the microorganisms. It is used to treat gynecological infections, lung infections, urinary infections, and gastrointestinal infections such as acute diarrhea or dysentery."
"Postoperative imaging studies using contrast-enhanced CT at A postoperative day 1 and B 5months after operation. A Arrowhead and arrow indicate anterior and posterior sectorial branch of the right hepatic artery, respectively.",Post operative imaging studies using contrast enhanced CT at a post operative day one and B five months after operation a arrowhead and arrow indicate anterior and posterior sectorial branch of the right hepatic artery respectively.
"Levi M 5 mg/10 mg Tablet is a combination medicine used in the treatment of allergic symptoms such as runny nose, stuffy nose, sneezing, itching, swelling, watery eyes and congestion or stuffiness.","Levy M 5 mg bar 10 mg tablet is a combination medicine used in the treatment of allergic symptoms such as runny nose, stuffy nose, sneezing, itching, swelling, watery eyes, and congestion or stuffiness."
"The patient has a history of statin-induced myopathy since 2020, a known allergy to carbamazepine presenting with rash and respiratory distress, and a general drug allergy with a history of hives and anaphylaxis.","The patient has a history of statin induced myopathy since 2020, a known allergy to carbamazepine presenting with rash and respiratory distress and a general drug allergy with a history of hives and anaphylaxis."
"Lipikind CV 10mg/75mg Capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Lipikind CV 10 mg bar 75 mg capsule is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the bad cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots."
"Apart from dyspepsia on symptomatic treatment, he did not have any significant comorbidities. He worked as a chef on ships and was recently admitted overseas with an episode of sun stroke for which he was hospitalised for a week.","Apart from dyspepsia on symptomatic treatment, he did not have any significant comorbidities. He worked as a chef on ships and was recently admitted overseas with an episode of sunstroke for which he was hospitalized for a week."
"Dolofresh MR 100mg/325mg/250mg Tablet is a combination medicine which helps in relieving muscular pain. It works by blocking the release of certain chemical messengers that cause pain, inflammation, and fever.","Dolo Fresh MR 100 mg bar 325 mg bar 250 mg tablet is a combination medicine which helps in relieving muscular pain. It works by blocking the release of certain chemical messengers that cause pain, inflammation and fever."
"Valcivir 1000 Tablet is an antiviral medicine used in the treatment of herpes labialis, genital herpes infection and herpes zoster infections. It prevents the multiplication of virus in human cells and clears up the infection.","Valcivir 1000 tablet is an antiviral medicine used in treatment of herpes labialis, genital herpes infection and herpes zoster infection. It prevents the multiplication of virus in human cells and clear ups the infection."
"The patient has a known chronic allergy to dust, with a history of drug allergies since 2015 presenting with rashes and respiratory distress. Additionally, the patient has experienced adverse reactions to certain medications, requiring discontinuation of the offending prescriptions.",The patient has a known chronic allergy to dust with the history of drug allergies since 2015 presenting with rashes and respiratory distress. Additionally the patient has experienced adverse reactions to certain medications requiring discontinuation of the offending prescriptions.
"Rosloy Asp 20mg/150mg Tablet is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the ""bad"" cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots.","Rosloy ASP 20 mg bar 150 mg tablet is a combination of two medicines used to prevent heart attack and stroke. This medicine reduces the bad cholesterol LDL and triglycerides fats levels. Moreover, it also decreases the formation of blood clots."
Emotrip 25 mg/10 mg Tablet is a combination of two medicines. It is used in the treatment of depression associated with anxiety. It helps in regulating mood and to reduce anxiety. Emotrip 25,Amotrip 25 mg by 10 mg tablet is a combination of two medicines. It is used in the treatment of depression associated with anxiety. It helps in regulating mood and to reduce anxiety. Amotrip 25.
"Cholestyramine Resin is a bile acid sequestrant, prescribed for high cholesterol. This medication reduces cholesterol level in the blood. When should Cholestyramine Resin not to be taken Contraindicated in patients with intestinal obstruction and hypersensitivity.",Cholestyramine resin is a bile acid sequestrant prescribed for high cholesterol. This medication reduces cholesterol level in the blood. When should cholestyramine resin not to be taken? Contraindicated in patients with intestinal obstruction and hypersensitivity.
"Frontal view chest Xray prior to the second bronchoscopy. This image shows significant left lung involvement, but of note are left upper lobe opacification and streaky perihilar opacities","frontal view chest x-ray prior to the second bronchoscopy. This image shows significant left lung involvement, but of note are left upper lobe opacification and streaky pre-healer opacities."
Radiograph on day of admission. Radiograph showing dense consolidation of the right lung obscuring the cardiothymic silhouette and tracheal deviation towards the right. Bilateral consolidation with associated air bronchograms.,"radiograph on day of admission, radiograph showing dense consolidation of the right lung, obscuring the cardiothymic silhouette and atrial deviation towards the right, bilateral consolidation with associated air bronchograms."
Noncontrast head computed tomography demonstrates heterogeneous mass in the right masticator space arrow. Note the locules of air just lateral to the zygomatic arch double arrow.,"Non contrast head computed tomography demonstrates heterogeneous mass in the right masticator space arrow, note the locules of air just lateral to the zygomatic arch double arrow."
"Cefakind 500 Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs e.g. pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints.","Cefakin 500 tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, example, pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints."
Zofix CV 200mg/125mg Tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.,Sofix CV 200 empty bar 125 empty tablet is a combination medicine. It is prescribed to treat various types of bacterial infections. It fights against the microorganisms to prevent their growth and further spread of the infection.
"Duloxee 30 Tablet is a prescription medicine used in the treatment of depression, anxiety disorder, diabetic nerve pain, fibromyalgia a condition in which there are generalized pain and tenderness in the body, neuropathic pain and stress urinary incontinence.","Dulox 30 tablet is a prescription medicine used in the treatment of depression, anxiety disorder, diabetic nerve pain, fibromyalgia, a condition in which there are generalized pain and tenderness in the body, neuropathic pain and stress urinary incontinence."
"Avrax 25mg Tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling, and rashes in conditions such as eczema, dermatitis and psoriasis.","Avrak 25 mg tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling and rashes in conditions such as eczema, dermatitis and psoriasis."
"Rapo-D 30mg/20mg Tablet is a combination medicine used to treat gastroesophageal reflux disease Acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation.","Rapody 30 mg or 20 mg tablet is a combination medicine used to treat gastroesophageal reflux disease, acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain or irritation."
The space between acromioclavicular joint is identical on both sides in the anterior-posterior view obtained with the both clavicles of the patient bearing weight. This finding suggests intact acromioclavicular ligament.,The space between acromioclavicular joint is identical in both sides in the anterior posterior view obtained with the both clavicles of the patient bearing weight. This finding suggests intact acromioclavicular ligament.
Glamor M 1mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Glamor M 1 mg of 500 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type two diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"Cholesterol Total/Cholesterol HDL, the value is 4.1 ratio
LDL/HDL Ratio, the value is 1.73 ratio
Thyroxine Total TT4, the value is 5.98 ug/dL
",Cholesterol total to cholesterol HDL the value is 4.1 ratio. LDL HDL ratio the value is 1.73 ratio. Thyroxine total TT4 the value is 5.98 ug per deciliter.
"Torcob 90mg Tablet is a pain relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively alleviates pain, redness and swelling.","Tarcob 90mg tablet is a pain relieving medicine. It is used for relieving moderate pain and swelling of joints associated with different forms of gout and arthritis. It effectively alleviates pain, redness and swelling."
"Itr 200mg Capsule belongs to a group of medicines called antifungals. It works by stopping the growth of fungus and is used to treat infections of the mouth, throat, vagina and other parts of the body including fingernails and toenails.","ITR 200 MG capsule belongs to a group of medicines called antifungals. It works by stopping the growth of fungus and is used to treat infections of the mouth, throat, vagina, and other parts of the body including fingernails and toenails."
"Rabimond D 10mg/20mg Capsule is a combination medicine used to treat gastroesophageal reflux disease Acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain, or irritation.","Rabimon D, Tenemkey bar 20 mg capsule is a combination medicine used to treat gastroesophageal reflux disease, acid reflux and peptic ulcer disease by relieving the symptoms of acidity such as heartburn, stomach pain or irritation."
Sildura 8 Capsule is a combination of two medicines which work in different ways to treat men with an enlarged prostate gland. It helps to relieve symptoms such as difficulty urinating or needing to go to the toilet more often.,Silduara 8 capsule is a combination of two medicines which work in different ways to treat men with an enlarged prostate gland. It helps to relieve symptoms such as difficulty urinating or needing to go to the toilet more often.
The patient's medical history included coronary artery disease and hyperlipidemia. Further history revealed he had received 2 stents in the past and undergone multiple heart catheterizations up to seven approximately seven years prior at an outside facility.,The patient's medical history included coronary artery disease and hyperlipidemia. Further history revealed he had received two stents in the past and undergone multiple heart catheterizations up to seven approximately seven years prior at an outside facility.
"This patient presented with 45 days of an irritating dry cough and right chest pain without other abnormal findings such as fever, wheezing, hemoptysis, or superior vena cava syndrome.","This patient presented with 45 days of an irritating dry cough and right chest pain without other abnormal findings such as fever, wheezing, hemoptysis or superior vena cava syndrome."
Nervsenz 75mg/10mg Tablet is a combination medicine used for the treatment of neuropathic pain. This medicine decreases the pain by stopping the movement of pain signals to the brain.,nerve sense 75 mg or 10 mg tablet is a combination medicine used for the treatment of neuropathic pain. This medicine decreases the pain by stopping the movement of pain signals to the brain.
Imalek 400mg Tablet belongs to the class of medicines known as tyrosine kinase inhibitors. It is used in the treatment of blood cancer chronic myeloid leukaemia and Acute lymphocytic leukemia and gastrointestinal stromal tumor.,"Imalex 400 mg tablet belongs to the class of medicines known as tyrosine kinase inhibitors. It is used in the treatment of blood cancer, chronic myeloid leukemia and acute lymphocytic leukemia and gastrointestinal stromal tumors."
"Ceftra 500mg Tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs e.g. pneumonia, ear, throat, nasal sinus, urinary tract, skin, soft tissues, bones, and joints.","Zefra 500 mg tablet is an antibiotic medicine used to treat bacterial infections in your body. It is effective in infections of the lungs, uh, for example, pneumonia, ear, throat, nasosinus, urinary tract, skin, soft tissues, bones, and joints."
"Silosam 8 Tablet is an alpha adrenergic antagonist that is used in the treatment of benign prostatic hyperplasia. It helps to relieve symptoms like difficulty in passing urine. However, it does not decrease the size of the prostate.","Silodosam eight tablet is an alpha adrenergic antagonist that is used in treatment of benign prostatic hyperplasia. It helps to relieve symptoms like difficulty in passing urine. However, it does not decrease the size of the prostate."
"CT image during lung biopsy with guiding needle combined with hemostatic valve as described under intubation anaesthesia at the explicit request of the patient, with venous port system visible in the edge region.",CT image during lung biopsy with guiding needle combined with hemostatic valve as described under intubation anesthesia at the explicit request of the patient with venous port system visible in the edge region.
"PLT, the value is 422.0 10*3/mm3
NEUTROPHIL, the value is 56.5 %
PROGESTERONE, the value is 0.2 ng/mL
",PLT the value is 422.0 10 into 3 by mm cube neutrophil the value is 56.5% progesterone the value is 0.2 nanogram per milliliter.
"Zycel 200 Capsule is a pain relieving medicine. It alleviates pain, redness, and swelling in conditions such as osteoarthritis, rheumatoid arthritis, and pain during menstruation. Zycel 200 Capsule can be taken with or without food.","Lysol 200 capsule is a pain relieving medicine. It alleviates pain, redness, swelling in conditions such as osteoarthritis, rheumatoid arthritis and pain during menstruation. Lysol 200 capsule can be taken with or without food."
"Iloperidone is an atypical antipsychotic, prescribed for schizophrenia. When should Iloperidone not to be taken Hypersensitivity. What is the dosage of Iloperidone PO- The recommended starting dose is 1 mg twice daily.",Iloperidone is an atypical antipsychotic type for schizophrenia. When should iloperidone not be taken? Hypersensitivity. What is the dose of iloperidone PO? The recommended starting dose is 1 mg twice daily.
"She had been diagnosed with breast cancer two months earlier and had undergone partial mastectomy with sentinel lymph node biopsy. After surgery, adjuvant chemotherapy of three cycles was administered. She had recently developed intermittent abdominal pain.","She has been diagnosed with breast cancer two months earlier and had undergone partial mastectomy with sentinel lymph node biopsy. After surgery, adjuvant chemotherapy of three cycles was administered. She had recently developed intermittent abdominal pain."
"Levosiz 10 Tablet belongs to a group of medicines called antihistamines. It is used to treat various allergic conditions such as hay fever, conjunctivitis, some skin reactions such as eczema, hives, and reactions to bites and stings.","Levocetirizine tablet belongs to a group of medicines called antihistaminics. It is used to treat various allergic conditions such as hay fever, conjunctivitis, some skin reactions such as eczema, hives, and reactions to bites and stings."
"She experienced sudden onset severe, sharp, localized pain in the left lower quadrant which gradually spread to become diffuse lower abdominal pain. She reported vaginal bleeding consistent with the time of her normal menses, though heavier than usual.",She experienced sudden onset severe sharp localized pain in the left lower quadrant which gradually spread to become diffuse lower abdominal pain. She reported vaginal bleeding consistent with the time of her normal menses though heavier than usual.
"SERUM BILIRUBIN TOTAL, the value is 0.46 mg/dL
HDL Cholesterol Direct, the value is 43.0 mg/dL
Urine Creatinine, the value is 160.63 mg/dL
",Serum bilirubin total the value is 0.46 mg per dl. HDL cholesterol direct the value is 43.0 mg per dl. Urine creatinine the value is 160.63 mg per dl.
Entehep 1 Tablet is used in the treatment of HIV infection and chronic hepatitis B virus HBV infection. It prevents the multiplication of virus in human cells. This stops the virus from producing new viruses and clears up your infection.,Entap one tablet is used in treatment of HIV infection and chronic hepatitis B virus HBV infection. It prevents the multiplication of virus in human cells. It stops the virus from producing new viruses and clears up your infection.
Cita S Forte 0.5mg/10mg Tablet is a prescription medicine used to treat anxiety disorder. It is the combination medicine that calms the brain by decreasing the abnormal and excessive activity of the nerve cells.,"Eta S4 0.5 mg per 10 mg tablet is a prescription medicine used to treat anxiety disorder. It is a combination of medicine that helps calm the brain, relieving the abnormal and excessive activities of the nerve cells."
Glamor M 2mg/500mg Tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.,Glamor M2 mg 500 mg tablet belongs to a category of medicines known as anti-diabetic drugs. It is a combination of two medicines used to treat type 2 diabetes mellitus in adults. It helps control blood sugar levels in people with diabetes.
"S. paratyphi AH, value is not available
WBC MORPHOLOGY, the value is 144000.0 10*3/mm3
LH, the value is 15.23 mIU/mL
",S paratyphi AH value is not available. WBC morphology the value is 144000 10 to the power 3 per millimeter cube LH the value is 15.23 ml milli units per milliliter.
"Patient has been retired for the past 5 years, enjoying a more relaxed lifestyle. However, the patient is a smoker, averaging 20 cigarettes per day, with a 15-year history of smoking, which can lead to various respiratory and cardiovascular complications.","Patient has been retired for the past five years, enjoying a more relaxed lifestyle. However, the patient is a smoker, averaging 20 cigarettes per day with a 15 year history of smoking, which can lead to various respiratory and cardiovascular complications."
"Patient has a long-standing history of chronic cannabis use, with daily consumption for the past 15 years, leading to potential respiratory issues and cognitive impairment. Regularly engages in extensive travel, often involving physical exertion and increased metabolic demands.","Patient has a long-standing history of chronic cannabis use with daily consumption for the past 15 years, leading to potential respiratory issues and cognitive impairment. Regularly engages in extensive travel often involving physical exertion and increased metabolic demands."
"Adefovir Dipivoxil is an antiviral agent prescribed to treat hepatitis B, a chronic viral infection of the liver in patients 12 years and above. Adefovir works by preventing the virus from spreading and infecting new liver cells.","Adefovir dipivoxil is an antiviral agent prescribed to treat hepatitis B, a chronic viral infection of the liver in patients 12 years and above. Adefovir works by preventing the virus from spreading and infecting new liver cells."
"Verozin 15mg/20mg Tablet is a combination medicine used in the treatment of vertigo. It prevents nausea, vomiting, and other symptoms of vertigo. Verozin 15mg/20mg Tablet is taken without food in a dose and duration as advised by the doctor.","Verosen 15 mg 20 mg tablet is a combination medicine used in the treatment of vertigo. It prevents nausea, vomiting and other symptoms of vertigo. Verosen 15 mg 20 mg tablet is taken without food in a dose and duration advised by the doctor."
"Short T1 inverse recovery STIR showing enlargement of the muscle with diffuse heterogeneous increase in signal intensity, with no drop of signal on fat-saturated image and normal signal intensity of the bone.",Short T1 inverse recovery STIR showing enlargement of the muscle with diffuse heterogeneous increase in signal intensity with no drop of signal on fat saturated image and normal signal intensity of the bone.
"The patient has a history of statin-induced myopathy, steroid-induced hyperglycemia, and metformin intolerance. Additionally, the patient is known to be allergic to penicillin since childhood, presenting with anaphylaxis and respiratory distress upon exposure.","The patient has history of statin induced myopathy, steroid induced hyperglycemia and metformin intolerance. Additionally, the patient is known to be allergic to penicillin since childhood resulting with anaphylaxis and respiratory distress upon exposure."
"Teno 50mg Tablet belongs to a group of medicines called beta-blockers. It is used to treat high blood pressure hypertension, angina heart-related chest pain, irregular heart rhythms arrhythmia.","Tenofifty MB tablet belongs to a group of medicines called beta blockers. It is used to treat high blood pressure, hypertension, angina, heart related chest pain, irregular heart rhythms, arrhythmia."
"She had a prior ultrasound of her pelvis which demonstrated a 17 cm large irregular solid vascularized mass in her right ovary. Her comorbidities included obesity body mass index of 33, asthma, and she had previously undergone a laparoscopic cholecystectomy.","She had a prior ultrasound of her pelvis which demonstrated a 17 cm large irregular solid vascularized mass in her right ovary. Her comorbidities included obesity with a body mass index of 33, asthma, and she had previously undergone a laparoscopic cholecystectomy."
"Zitadrox 25 Tablet is used to treat anxiety and helps to get relaxed before or after surgery. It is also used to treat symptoms of skin allergy like itching, swelling, and rashes in conditions such as eczema, dermatitis and psoriasis.","Hydrox 25 tablet is used to treat anxiety and helps to get relaxed before and after surgery. It is also used to treat symptoms of skin allergy like itching, swelling and rashes in conditions such as eczema, dermatitis and psoriasis."
"Tacrocord 1mg Capsule is used along with other medicines to prevent your body from rejecting a new organ e.g., liver, kidney, or heart after transplant. This medication belongs to a class of drugs known as immunosuppressants.","Tacrolimus vanamji capsule is used along with other medicines to prevent your body from rejecting a new organ. For example, liver, kidney, or heart after transplant. This medication belongs to a class of drugs known as immunosuppressants."
